Latitude,Longitude,Species,Observation_Counts,Sightings
64.3,-5.92,Stork,89,1
64.3,133.87,Hawk,96,1
64.33,127.61,Crane,10,1
64.37,-8.53,Eagle,29,1
64.38,-150.93,Hawk,30,1
64.4,-12.22,Goose,95,1
64.44,-64.64,Warbler,49,1
64.45,61.3,Hawk,98,1
64.46,-16.16,Stork,19,1
64.47,-87.38,Swallow,32,1
64.53,66.06,Swallow,24,1
64.58,-146.43,Eagle,36,1
64.59,154.55,Hawk,80,1
64.62,-171.06,Crane,1,1
64.62,64.27,Hawk,15,1
64.66,-12.14,Goose,19,1
64.67,-111.27,Hawk,58,1
64.73,-122.28,Stork,74,1
64.73,-105.56,Stork,18,1
64.73,-68.09,Hawk,50,1
64.76,-18.02,Warbler,32,1
64.77,120.68,Hawk,11,1
64.84,43.61,Stork,41,1
64.86,84.62,Hawk,93,1
64.87,150.35,Stork,94,1
64.88,-77.07,Crane,47,1
64.89,-122.99,Crane,23,1
64.9,98.5,Stork,94,1
64.91,-147.69,Eagle,9,1
64.93,52.47,Goose,93,1
64.94,-99.84,Swallow,70,1
64.94,17.46,Swallow,11,1
64.96,-174.21,Warbler,80,1
65.0,158.72,Eagle,3,1
65.01,-169.84,Swallow,12,1
65.03,101.47,Eagle,62,1
65.04,108.8,Warbler,18,1
65.06,87.1,Goose,92,1
65.08,86.77,Hawk,60,1
65.11,-63.88,Goose,39,1
65.13,52.29,Goose,91,1
65.15,151.76,Swallow,83,1
65.19,161.41,Swallow,69,1
65.2,95.39,Stork,27,1
65.2,148.09,Stork,45,1
65.22,105.94,Warbler,97,1
65.23,-126.07,Crane,34,1
65.24,-92.91,Goose,83,1
65.27,-56.11,Hawk,28,1
65.28,-76.03,Goose,16,1
65.29,61.03,Goose,71,1
65.32,-7.56,Crane,62,1
65.35,-117.67,Crane,93,1
65.39,178.55,Eagle,73,1
65.4,26.25,Crane,98,1
65.44,50.74,Hawk,56,1
65.45,-39.95,Goose,65,1
65.46,-65.62,Stork,97,1
65.47,-52.37,Stork,59,1
65.47,22.26,Hawk,7,1
65.48,42.6,Hawk,59,1
65.5,128.58,Goose,52,1
65.52,-135.65,Hawk,77,1
65.54,77.93,Stork,93,1
65.55,-140.79,Eagle,10,1
65.58,83.17,Crane,51,1
65.6,-120.17,Goose,70,1
65.61,-28.21,Warbler,39,1
65.62,-85.52,Stork,68,1
65.63,39.04,Eagle,67,1
65.64,36.1,Warbler,49,1
65.65,76.22,Eagle,9,1
65.67,79.07,Hawk,93,1
65.67,131.14,Stork,88,1
65.71,179.98,Swallow,26,1
65.73,-115.46,Goose,8,1
65.74,-82.12,Stork,46,1
65.74,166.62,Warbler,45,1
65.75,-136.05,Stork,24,1
65.76,-163.62,Swallow,15,1
65.78,-26.02,Goose,64,1
65.78,99.98,Eagle,3,1
65.79,-38.34,Crane,66,1
65.8,-53.95,Goose,33,1
65.82,10.01,Swallow,35,1
65.82,106.16,Hawk,3,1
65.87,-132.0,Stork,19,1
65.88,13.42,Crane,17,1
65.88,141.86,Stork,89,1
65.9,137.68,Warbler,93,1
65.93,-15.61,Hawk,57,1
65.93,20.34,Eagle,31,1
65.96,-79.16,Swallow,30,1
65.96,54.37,Crane,78,1
65.98,-111.64,Goose,71,1
65.99,93.46,Crane,37,1
66.05,22.77,Swallow,58,1
66.05,63.94,Eagle,12,1
66.09,-45.08,Crane,39,1
66.13,31.98,Crane,96,1
66.15,-63.21,Goose,6,1
66.17,51.74,Crane,1,1
66.2,147.0,Eagle,5,1
66.26,-23.91,Goose,48,1
66.28,-179.09,Hawk,15,1
66.31,-155.14,Eagle,50,1
66.33,-82.79,Stork,40,1
66.35,-135.94,Eagle,56,1
66.36,159.4,Swallow,34,1
66.37,56.38,Stork,58,1
66.37,89.86,Warbler,79,1
66.38,159.94,Warbler,74,1
66.4,-65.95,Goose,92,1
66.46,-92.5,Swallow,25,1
66.47,-100.66,Hawk,74,1
66.47,-71.35,Swallow,2,1
66.47,17.78,Stork,98,1
66.49,-8.92,Crane,86,1
66.56,-57.42,Goose,16,1
66.57,54.39,Crane,16,1
66.57,79.34,Goose,35,1
66.58,123.63,Swallow,89,1
66.61,60.4,Stork,33,1
66.62,148.51,Goose,97,1
66.63,-47.04,Stork,14,1
66.63,123.25,Goose,31,1
66.64,-14.22,Stork,76,1
66.65,44.42,Warbler,29,1
66.68,-108.12,Swallow,58,1
66.7,-55.88,Hawk,85,1
66.71,-90.85,Hawk,16,1
66.71,-4.21,Warbler,3,1
66.72,81.49,Warbler,78,1
66.75,-21.9,Crane,69,1
66.77,-154.33,Eagle,3,1
66.8,134.96,Crane,59,1
66.82,-134.35,Goose,69,1
66.83,-82.45,Swallow,93,1
66.87,-162.05,Eagle,44,1
66.9,-67.13,Warbler,93,1
66.92,-26.24,Goose,38,1
66.93,2.83,Goose,4,1
66.96,-120.42,Crane,86,1
66.97,-84.6,Crane,53,1
66.97,8.53,Swallow,53,1
66.97,171.23,Eagle,96,1
66.98,-101.82,Crane,30,1
67.01,-62.52,Eagle,55,1
67.03,-97.11,Stork,78,1
67.06,101.36,Eagle,15,1
67.07,105.22,Crane,51,1
67.1,-47.33,Goose,53,1
67.11,-49.36,Goose,32,1
67.13,-6.66,Stork,38,1
67.18,111.43,Stork,50,1
67.2,138.37,Hawk,59,1
67.27,-51.93,Swallow,89,1
67.29,-77.91,Goose,46,1
67.29,89.89,Crane,74,1
67.3,81.11,Goose,77,1
67.32,100.01,Swallow,29,1
67.34,-78.96,Stork,37,1
67.34,-56.98,Goose,62,1
67.34,110.66,Hawk,67,1
67.35,12.21,Hawk,17,1
67.39,106.54,Hawk,49,1
67.43,-122.94,Warbler,6,1
67.44,-38.34,Warbler,88,1
67.45,-112.82,Crane,15,1
67.49,-13.65,Stork,70,1
67.5,60.39,Crane,28,1
67.53,54.79,Eagle,46,1
67.55,-115.46,Eagle,14,1
67.55,-36.14,Swallow,85,1
67.55,93.16,Crane,35,1
67.56,-72.69,Goose,91,1
67.57,175.26,Goose,73,1
67.58,46.23,Crane,13,1
67.59,-48.47,Stork,99,1
67.59,158.31,Goose,56,1
67.63,-145.29,Crane,20,1
67.64,158.37,Eagle,57,1
67.65,123.17,Hawk,61,1
67.69,-75.0,Swallow,85,1
67.7,-144.97,Eagle,98,1
67.73,87.4,Stork,86,1
67.75,-133.15,Crane,38,1
67.78,84.04,Goose,15,1
67.79,-24.49,Swallow,65,1
67.79,11.08,Warbler,81,1
67.79,27.41,Warbler,96,1
67.82,-35.52,Goose,99,1
67.85,31.85,Swallow,92,1
67.87,-26.07,Eagle,55,1
67.87,129.81,Swallow,40,1
67.9,26.54,Crane,48,1
67.95,-97.95,Goose,76,1
67.95,26.45,Hawk,13,1
67.97,-103.53,Stork,92,1
67.98,-48.24,Stork,20,1
67.99,-140.06,Swallow,10,1
68.0,32.71,Goose,12,1
68.01,-50.63,Hawk,75,1
68.01,51.59,Goose,24,1
68.02,-17.95,Swallow,66,1
68.07,-138.89,Crane,95,1
68.07,168.4,Crane,32,1
68.09,-134.58,Crane,49,1
68.11,43.45,Goose,55,1
68.15,92.86,Hawk,62,1
68.16,46.01,Hawk,17,1
68.18,-121.87,Eagle,45,1
68.19,-90.79,Eagle,54,1
68.21,-75.62,Crane,71,1
68.21,-21.96,Goose,42,1
68.21,-11.11,Swallow,5,1
68.22,-113.03,Crane,32,1
68.24,-165.4,Goose,11,1
68.26,-107.04,Swallow,93,1
68.27,-159.65,Swallow,66,1
68.27,148.39,Warbler,63,1
68.29,111.57,Stork,22,1
68.31,-98.6,Crane,96,1
68.32,-130.93,Crane,77,1
68.33,120.54,Swallow,65,1
68.36,-21.91,Warbler,75,1
68.37,-51.38,Hawk,63,1
68.39,-174.86,Warbler,9,1
68.42,-162.88,Warbler,75,1
68.42,158.58,Swallow,48,1
68.43,-1.19,Stork,58,1
68.43,124.5,Stork,43,1
68.43,154.94,Eagle,3,1
68.48,-27.42,Hawk,16,1
68.5,-169.06,Warbler,42,1
68.51,-121.21,Hawk,60,1
68.51,54.83,Eagle,29,1
68.56,109.44,Warbler,97,1
68.6,-65.69,Warbler,7,1
68.6,179.3,Crane,39,1
68.61,-150.98,Hawk,23,1
68.61,132.86,Warbler,31,1
68.62,-115.48,Goose,81,1
68.62,-33.83,Stork,25,1
68.63,-113.13,Swallow,74,1
68.7,-103.01,Eagle,86,1
68.71,47.61,Swallow,73,1
68.74,74.05,Warbler,3,1
68.75,-134.02,Hawk,95,1
68.76,-15.77,Crane,57,1
68.8,-1.38,Swallow,77,1
68.8,125.41,Goose,1,1
68.83,-123.31,Warbler,48,1
68.83,89.6,Eagle,12,1
68.88,-102.04,Warbler,42,1
68.92,-174.49,Warbler,34,1
68.98,76.24,Goose,68,1
69.03,91.36,Hawk,14,1
69.08,-50.98,Goose,12,1
69.12,-49.53,Goose,21,1
69.12,-38.48,Hawk,22,1
69.13,-17.26,Eagle,94,1
69.15,-77.53,Hawk,16,1
69.15,-50.68,Hawk,7,1
69.16,92.95,Goose,53,1
69.16,151.44,Stork,66,1
69.18,-168.65,Warbler,49,1
69.19,-29.8,Crane,28,1
69.21,-154.7,Warbler,70,1
69.26,-139.35,Crane,49,1
69.26,13.77,Swallow,81,1
69.28,171.78,Swallow,26,1
69.29,168.52,Goose,58,1
69.32,160.16,Hawk,22,1
69.34,16.25,Warbler,79,1
69.34,117.22,Stork,63,1
69.35,60.87,Goose,8,1
69.35,94.05,Eagle,1,1
69.4,-145.58,Crane,40,1
69.41,-134.74,Swallow,17,1
69.41,-107.42,Hawk,88,1
69.42,-67.29,Hawk,8,1
69.46,-113.17,Eagle,97,1
69.47,138.53,Hawk,98,1
69.48,158.8,Crane,24,1
69.52,-175.05,Warbler,53,1
69.55,-122.42,Stork,76,1
69.55,72.21,Stork,22,1
69.58,-76.25,Swallow,14,1
69.61,22.41,Warbler,94,1
69.66,-160.59,Crane,61,1
69.68,-49.51,Eagle,32,1
69.69,-25.93,Crane,8,1
69.7,-27.73,Stork,18,1
69.7,80.56,Hawk,3,1
69.71,-107.39,Crane,91,1
69.71,-50.44,Eagle,48,1
69.73,86.96,Swallow,52,1
69.75,-102.93,Warbler,47,1
69.76,-163.9,Hawk,43,1
69.76,-103.25,Warbler,16,1
69.76,-4.6,Crane,47,1
69.76,73.72,Warbler,32,1
69.77,69.38,Goose,89,1
69.79,-55.27,Hawk,81,1
69.81,-31.65,Hawk,7,1
69.81,103.33,Swallow,41,1
69.84,12.7,Stork,93,1
69.86,158.81,Stork,69,1
69.89,22.93,Warbler,2,1
69.89,144.21,Swallow,45,1
69.9,-178.49,Hawk,39,1
69.9,-130.64,Swallow,67,1
69.92,-114.62,Eagle,49,1
69.92,-32.45,Goose,87,1
69.93,-68.48,Stork,93,1
69.93,100.42,Goose,77,1
69.93,142.46,Goose,37,1
69.94,70.74,Eagle,27,1
69.96,-66.06,Goose,80,1
69.98,-31.66,Swallow,35,1
69.98,76.63,Hawk,13,1
69.99,-141.06,Crane,16,1
69.99,-125.35,Swallow,78,1
69.99,-48.48,Warbler,68,1
69.99,74.55,Swallow,78,1
70.0,59.21,Eagle,23,1
70.03,-165.34,Crane,86,1
70.03,-60.62,Swallow,11,1
70.03,-25.99,Stork,4,1
70.04,77.83,Stork,18,1
70.06,-3.59,Hawk,52,1
70.07,-104.21,Warbler,53,1
70.08,60.27,Swallow,18,1
70.15,45.68,Hawk,3,1
70.19,12.03,Hawk,85,1
70.24,-175.26,Eagle,12,1
70.24,-158.75,Warbler,70,1
70.32,20.37,Swallow,31,1
70.34,81.29,Warbler,36,1
70.34,141.32,Hawk,19,1
70.35,-107.2,Crane,64,1
70.42,-136.56,Swallow,60,1
70.43,-55.63,Eagle,23,1
70.44,72.27,Hawk,11,1
70.48,147.21,Crane,32,1
70.48,178.77,Swallow,5,1
70.51,-66.24,Swallow,5,1
70.51,81.06,Crane,73,1
70.52,-121.78,Goose,28,1
70.54,-98.07,Hawk,71,1
70.54,47.35,Goose,17,1
70.55,-117.78,Hawk,43,1
70.56,-177.11,Crane,82,1
70.57,-80.57,Stork,96,1
70.58,-99.89,Stork,18,1
70.63,-176.88,Warbler,47,1
70.65,118.6,Eagle,42,1
70.68,5.25,Swallow,94,1
70.72,-125.1,Warbler,34,1
70.72,134.02,Goose,65,1
70.74,-43.44,Hawk,38,1
70.75,159.44,Swallow,61,1
70.76,-29.4,Swallow,86,1
70.77,-108.57,Goose,59,1
70.79,-133.91,Eagle,73,1
70.82,-177.53,Swallow,52,1
70.84,-5.98,Eagle,33,1
70.85,-30.96,Warbler,73,1
70.86,-68.76,Crane,92,1
70.9,3.87,Hawk,82,1
70.91,-87.72,Crane,87,1
70.95,-89.86,Crane,4,1
70.95,58.69,Stork,5,1
70.99,145.24,Crane,27,1
71.01,69.33,Stork,62,1
71.02,26.93,Stork,64,1
71.03,20.05,Stork,57,1
71.05,53.27,Hawk,69,1
71.07,-41.15,Swallow,92,1
71.09,-22.74,Eagle,79,1
71.13,-171.34,Swallow,1,1
71.17,-28.83,Swallow,95,1
71.18,81.63,Swallow,41,1
71.2,-79.23,Swallow,35,1
71.21,-25.54,Goose,26,1
71.24,41.93,Hawk,76,1
71.25,-28.11,Hawk,98,1
71.27,58.26,Goose,90,1
71.31,-12.24,Goose,71,1
71.33,99.67,Eagle,69,1
71.35,161.17,Goose,35,1
71.38,-110.07,Hawk,66,1
71.39,77.84,Goose,74,1
71.4,-87.27,Hawk,14,1
71.41,47.62,Stork,91,1
71.45,-12.29,Hawk,79,1
71.45,140.04,Swallow,12,1
71.48,-53.25,Crane,17,1
71.5,-74.62,Stork,41,1
71.55,-55.65,Hawk,1,1
71.57,-71.82,Stork,27,1
71.58,-105.47,Goose,29,1
71.6,-15.17,Swallow,31,1
71.61,53.65,Stork,6,1
71.61,175.91,Crane,31,1
71.62,-42.53,Warbler,47,1
71.62,55.95,Swallow,10,1
71.66,133.69,Hawk,99,1
71.69,68.27,Stork,96,1
71.7,-63.63,Crane,9,1
71.71,-74.04,Crane,65,1
71.72,-159.53,Swallow,36,1
71.76,-22.06,Crane,67,1
71.76,28.45,Crane,97,1
71.78,87.61,Swallow,98,1
71.79,-164.35,Crane,34,1
71.84,-102.77,Swallow,97,1
71.85,-138.94,Goose,53,1
71.87,69.23,Goose,2,1
71.9,8.52,Eagle,30,1
71.91,-65.13,Warbler,15,1
71.95,-52.93,Stork,8,1
72.03,-177.26,Warbler,50,1
72.03,107.21,Hawk,86,1
72.06,-91.44,Goose,44,1
72.08,103.38,Swallow,35,1
72.08,179.99,Stork,97,1
72.1,-126.14,Crane,69,1
72.14,-143.15,Hawk,97,1
72.15,-16.79,Goose,71,1
72.16,-160.86,Goose,11,1
72.2,-114.51,Stork,50,1
72.2,-53.99,Swallow,3,1
72.2,-46.56,Eagle,4,1
72.23,64.35,Hawk,24,1
72.23,134.87,Goose,31,1
72.25,-116.99,Warbler,37,1
72.29,-70.52,Hawk,19,1
72.31,170.14,Eagle,28,1
72.33,97.13,Stork,26,1
72.34,25.67,Swallow,35,1
72.38,37.71,Warbler,1,1
72.39,-49.91,Eagle,64,1
72.41,-25.01,Warbler,80,1
72.41,86.1,Swallow,9,1
72.46,159.11,Eagle,71,1
72.51,-81.72,Warbler,63,1
72.52,72.15,Hawk,14,1
72.55,-99.68,Swallow,91,1
72.59,-100.58,Crane,17,1
72.68,-87.79,Warbler,69,1
72.7,-39.66,Eagle,77,1
72.72,66.57,Eagle,20,1
72.73,53.32,Crane,51,1
72.74,68.22,Stork,29,1
72.76,126.05,Stork,67,1
72.8,-16.8,Goose,86,1
72.81,-26.94,Stork,72,1
72.81,1.58,Crane,39,1
72.82,126.09,Swallow,47,1
72.83,123.83,Eagle,29,1
72.84,-83.81,Swallow,91,1
72.84,114.41,Warbler,36,1
72.84,127.17,Eagle,18,1
72.85,11.62,Goose,7,1
72.89,112.22,Warbler,98,1
72.94,-45.35,Goose,99,1
72.95,123.67,Hawk,65,1
72.97,-68.74,Goose,45,1
72.98,-141.62,Warbler,87,1
72.99,162.04,Swallow,52,1
73.03,4.09,Swallow,99,1
73.11,-69.54,Crane,21,1
73.11,0.95,Eagle,32,1
73.11,133.35,Warbler,46,1
73.12,120.59,Eagle,74,1
73.15,123.94,Goose,62,1
73.17,26.83,Swallow,59,1
73.17,129.94,Crane,73,1
73.19,-18.5,Goose,59,1
73.19,147.35,Warbler,62,1
73.23,-138.17,Swallow,73,1
73.23,-68.96,Stork,95,1
73.24,55.25,Stork,23,1
73.25,-109.21,Eagle,5,1
73.28,49.0,Swallow,62,1
73.28,59.04,Crane,56,1
73.31,172.77,Swallow,73,1
73.32,116.15,Crane,95,1
73.36,-30.43,Crane,9,1
73.37,90.81,Swallow,21,1
73.42,145.72,Hawk,10,1
73.45,76.75,Warbler,74,1
73.48,22.82,Goose,83,1
73.51,13.33,Stork,95,1
73.52,-54.43,Swallow,71,1
73.52,159.26,Goose,19,1
73.56,-101.96,Crane,48,1
73.56,-75.26,Eagle,97,1
73.58,-36.18,Hawk,26,1
73.59,-169.39,Swallow,22,1
73.6,-62.34,Crane,10,1
73.6,-8.44,Goose,84,1
73.64,33.0,Swallow,34,1
73.67,98.4,Crane,14,1
73.69,107.74,Eagle,52,1
73.7,-138.9,Crane,87,1
73.71,179.22,Eagle,17,1
73.72,-156.11,Stork,42,1
73.73,64.15,Swallow,67,1
73.74,-27.79,Eagle,94,1
73.78,65.84,Swallow,37,1
73.81,8.17,Warbler,7,1
73.84,-111.61,Stork,5,1
73.84,79.87,Hawk,7,1
73.84,95.52,Hawk,54,1
73.85,100.79,Warbler,90,1
73.87,-63.57,Crane,70,1
73.91,122.27,Swallow,23,1
73.93,121.32,Stork,39,1
73.94,75.95,Hawk,62,1
73.98,2.18,Eagle,74,1
74.0,-11.44,Warbler,70,1
74.01,17.04,Swallow,33,1
74.02,-28.26,Swallow,95,1
74.03,0.66,Stork,77,1
74.04,-63.74,Goose,86,1
74.06,65.16,Warbler,71,1
74.12,-74.2,Stork,77,1
74.12,-7.74,Eagle,57,1
74.15,61.72,Swallow,12,1
74.2,130.45,Goose,65,1
74.25,178.41,Swallow,8,1
74.26,-98.82,Eagle,54,1
74.3,142.2,Crane,97,1
74.32,28.08,Crane,14,1
74.34,-131.06,Eagle,41,1
74.35,-177.63,Swallow,39,1
74.36,155.61,Hawk,56,1
74.4,-8.03,Hawk,6,1
74.41,151.97,Hawk,33,1
74.43,-94.65,Eagle,46,1
74.44,106.01,Stork,73,1
74.44,127.77,Goose,79,1
74.45,174.94,Hawk,94,1
74.46,110.17,Goose,71,1
74.46,150.26,Crane,75,1
74.47,-78.07,Eagle,2,1
74.48,-96.32,Eagle,99,1
74.48,59.15,Swallow,82,1
74.49,-21.13,Swallow,92,1
74.51,-100.9,Crane,33,1
74.53,159.33,Swallow,58,1
74.54,-62.89,Swallow,65,1
74.55,151.58,Eagle,26,1
74.56,-84.82,Stork,59,1
74.57,9.68,Swallow,21,1
74.6,57.29,Goose,75,1
74.62,39.34,Goose,50,1
74.62,137.68,Crane,62,1
74.63,-99.93,Eagle,62,1
74.66,-90.75,Crane,81,1
74.66,175.15,Goose,49,1
74.67,-38.07,Swallow,50,1
74.69,22.96,Stork,42,1
74.7,-93.79,Goose,86,1
74.72,79.7,Stork,13,1
74.73,15.84,Swallow,9,1
74.73,17.47,Hawk,64,1
74.77,-20.14,Eagle,70,1
74.79,115.46,Swallow,32,1
74.84,-143.01,Hawk,23,1
74.84,60.3,Goose,12,1
74.84,83.21,Swallow,5,1
74.86,-175.78,Goose,38,1
74.86,59.55,Stork,91,1
74.88,6.61,Swallow,62,1
74.88,30.76,Hawk,27,1
74.88,59.6,Stork,17,1
74.89,-73.06,Stork,58,1
74.89,27.2,Goose,14,1
74.9,106.93,Swallow,28,1
74.91,-141.69,Stork,7,1
74.91,-131.08,Stork,36,1
74.92,170.67,Crane,53,1
74.93,-73.64,Stork,60,1
74.93,123.39,Stork,17,1
74.94,-57.81,Goose,78,1
74.94,-51.46,Eagle,35,1
74.95,-120.94,Hawk,87,1
74.96,-70.17,Eagle,18,1
74.96,177.01,Goose,96,1
74.99,-87.45,Hawk,96,1
74.99,-33.28,Stork,27,1
74.99,145.78,Swallow,98,1
75.0,104.56,Crane,73,1
75.05,-122.56,Swallow,82,1
75.05,94.68,Swallow,8,1
75.06,-158.77,Hawk,22,1
75.08,118.44,Hawk,45,1
75.09,-173.06,Hawk,27,1
75.14,131.65,Hawk,75,1
75.15,-79.87,Hawk,15,1
75.15,-44.2,Swallow,37,1
75.17,174.95,Goose,22,1
75.18,164.9,Swallow,9,1
75.19,-93.33,Hawk,36,1
75.19,-85.96,Stork,78,1
75.24,-102.89,Eagle,99,1
75.24,131.35,Stork,71,1
75.32,121.38,Hawk,98,1
75.34,7.17,Eagle,64,1
75.35,167.9,Stork,3,1
75.37,14.17,Hawk,38,1
75.39,109.18,Crane,10,1
75.41,-36.52,Goose,92,1
75.43,67.18,Swallow,37,1
75.45,48.22,Hawk,79,1
75.46,-135.91,Swallow,53,1
75.46,-125.17,Crane,77,1
75.46,-47.31,Goose,39,1
75.46,93.58,Warbler,54,1
75.48,-47.53,Swallow,29,1
75.5,-144.36,Swallow,77,1
75.51,-161.7,Crane,33,1
75.51,98.92,Warbler,67,1
75.52,72.76,Goose,75,1
75.53,103.59,Goose,44,1
75.57,-112.74,Swallow,90,1
75.59,52.13,Goose,40,1
75.62,-139.8,Crane,66,1
75.64,-169.72,Swallow,3,1
75.65,157.47,Crane,64,1
75.69,110.27,Swallow,53,1
75.7,-121.88,Stork,71,1
75.7,88.99,Hawk,29,1
75.7,163.23,Swallow,99,1
75.72,-111.62,Goose,44,1
75.73,-172.57,Hawk,62,1
75.73,129.2,Crane,29,1
75.74,96.4,Hawk,14,1
75.75,111.45,Goose,83,1
75.75,131.94,Hawk,93,1
75.76,56.31,Eagle,17,1
75.77,123.74,Eagle,52,1
75.78,28.45,Warbler,98,1
75.8,163.3,Warbler,76,1
75.86,-56.01,Hawk,49,1
75.88,-172.77,Warbler,24,1
75.88,-59.86,Hawk,47,1
75.9,155.6,Crane,36,1
75.91,37.29,Crane,28,1
75.93,65.49,Swallow,99,1
76.02,71.37,Hawk,74,1
76.03,-171.38,Warbler,60,1
76.03,-154.6,Warbler,9,1
76.03,-133.12,Crane,80,1
76.03,-32.88,Goose,71,1
76.04,-45.76,Crane,5,1
76.06,-14.05,Hawk,15,1
76.07,-128.43,Warbler,22,1
76.08,-19.21,Crane,79,1
76.1,-93.5,Goose,60,1
76.11,-78.74,Hawk,32,1
76.12,85.18,Stork,32,1
76.15,21.85,Warbler,6,1
76.15,125.75,Hawk,58,1
76.15,136.17,Stork,97,1
76.17,-118.29,Swallow,37,1
76.17,60.39,Hawk,49,1
76.18,-150.05,Crane,53,1
76.18,-113.64,Crane,91,1
76.23,161.64,Eagle,30,1
76.24,125.75,Crane,16,1
76.26,-64.75,Eagle,45,1
76.29,-32.71,Stork,50,1
76.32,-176.02,Goose,84,1
76.33,119.8,Crane,99,1
76.33,138.72,Hawk,12,1
76.34,15.44,Warbler,62,1
76.35,166.63,Goose,94,1
76.36,45.98,Crane,26,1
76.37,98.12,Goose,20,1
76.38,146.6,Stork,12,1
76.38,177.51,Hawk,57,1
76.41,88.14,Warbler,81,1
76.44,-18.72,Eagle,69,1
76.45,-25.94,Goose,73,1
76.47,58.35,Warbler,43,1
76.61,-121.47,Eagle,44,1
76.67,-103.09,Stork,96,1
76.68,-138.41,Stork,20,1
76.72,131.41,Goose,42,1
76.73,-171.34,Stork,69,1
76.76,7.17,Goose,83,1
76.81,-150.99,Stork,6,1
76.81,76.56,Stork,35,1
76.81,87.36,Eagle,58,1
76.82,15.21,Stork,78,1
76.85,-125.24,Swallow,71,1
76.89,165.28,Goose,47,1
76.92,-58.88,Stork,54,1
76.92,166.89,Hawk,27,1
76.93,-116.46,Warbler,52,1
76.96,-86.8,Warbler,56,1
76.96,-51.98,Swallow,79,1
76.97,83.26,Stork,37,1
76.98,-100.63,Eagle,90,1
76.98,-73.2,Eagle,24,1
76.98,-42.96,Crane,14,1
77.0,-50.0,Swallow,96,1
77.0,25.54,Crane,42,1
77.0,61.5,Hawk,10,1
77.02,-23.79,Crane,6,1
77.03,140.35,Stork,25,1
77.05,45.0,Stork,4,1
77.07,-146.72,Warbler,36,1
77.07,-0.6,Swallow,24,1
77.09,-18.44,Goose,73,1
77.11,-80.29,Swallow,38,1
77.16,19.1,Hawk,22,1
77.16,58.19,Stork,54,1
77.16,130.88,Goose,88,1
77.18,-179.27,Hawk,43,1
77.18,-125.74,Goose,12,1
77.18,103.98,Stork,87,1
77.19,-104.59,Hawk,49,1
77.21,13.24,Swallow,61,1
77.21,53.46,Warbler,59,1
77.21,138.03,Crane,63,1
77.23,142.09,Stork,74,1
77.24,-169.79,Warbler,98,1
77.24,-48.16,Eagle,72,1
77.24,116.42,Goose,59,1
77.25,-48.21,Stork,25,1
77.28,-61.36,Stork,75,1
77.29,-49.51,Stork,66,1
77.29,11.95,Eagle,58,1
77.3,79.06,Hawk,78,1
77.31,-75.7,Hawk,60,1
77.31,-75.59,Goose,84,1
77.31,76.96,Goose,80,1
77.33,19.74,Stork,74,1
77.39,-49.0,Stork,65,1
77.41,22.76,Swallow,85,1
77.43,-26.97,Warbler,31,1
77.44,140.75,Swallow,39,1
77.47,31.76,Crane,9,1
77.47,132.01,Goose,73,1
77.49,-20.7,Crane,34,1
77.5,50.29,Stork,35,1
77.52,-17.91,Swallow,2,1
77.53,102.15,Hawk,18,1
77.56,21.41,Stork,87,1
77.57,61.13,Hawk,7,1
77.59,-37.09,Warbler,55,1
77.6,-164.29,Crane,80,1
77.6,-143.0,Eagle,97,1
77.62,-82.77,Stork,40,1
77.64,36.67,Hawk,85,1
77.65,-82.93,Crane,20,1
77.7,-94.29,Eagle,13,1
77.7,-89.41,Hawk,1,1
77.71,144.42,Goose,66,1
77.72,-44.19,Crane,2,1
77.73,-44.15,Goose,35,1
77.73,29.35,Hawk,92,1
77.74,-120.51,Crane,65,1
77.78,179.29,Goose,73,1
77.79,-173.17,Eagle,90,1
77.79,104.61,Hawk,50,1
77.79,137.32,Warbler,44,1
77.81,125.83,Stork,72,1
77.87,-155.21,Hawk,15,1
77.87,85.3,Eagle,72,1
77.88,72.64,Goose,75,1
77.89,4.41,Goose,88,1
77.89,46.25,Crane,40,1
77.89,133.65,Stork,13,1
77.91,-98.5,Hawk,16,1
77.91,82.2,Stork,94,1
77.92,-151.7,Eagle,47,1
77.93,-17.22,Hawk,56,1
77.95,159.57,Swallow,64,1
77.96,80.62,Crane,67,1
77.98,9.36,Goose,44,1
77.99,-141.24,Goose,93,1
78.02,7.35,Goose,18,1
78.03,-75.17,Stork,85,1
78.1,51.62,Hawk,99,1
78.11,-140.54,Warbler,55,1
78.11,-79.0,Goose,11,1
78.11,70.84,Eagle,85,1
78.11,173.7,Eagle,85,1
78.12,165.17,Hawk,57,1
78.13,-124.66,Hawk,3,1
78.15,-113.99,Eagle,93,1
78.15,-88.85,Stork,21,1
78.17,-140.4,Hawk,19,1
78.19,-96.75,Hawk,68,1
78.19,-67.43,Goose,86,1
78.19,-14.12,Eagle,19,1
78.21,-147.46,Eagle,74,1
78.22,169.93,Crane,47,1
78.28,128.27,Swallow,14,1
78.31,49.41,Crane,34,1
78.32,-24.17,Stork,37,1
78.32,71.61,Swallow,9,1
78.37,-28.84,Swallow,73,1
78.38,-84.29,Hawk,66,1
78.38,16.51,Eagle,11,1
78.4,-140.69,Crane,49,1
78.43,-48.8,Stork,17,1
78.45,-144.96,Goose,27,1
78.46,-80.07,Crane,88,1
78.47,99.93,Warbler,6,1
78.49,-126.79,Goose,96,1
78.49,-8.22,Crane,71,1
