Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Humidity_%,Pressure_hPa,Visibility_km,Nesting_Success,Tag_Battery_Level_%,Signal_Strength_dB,Migration_Start_Month,Migration_End_Month,Rest_Stops,Predator_Sightings,Tag_Type,Migrated_in_Flock,Flock_Size,Food_Supply_Level,Tracking_Quality,Migration_Interrupted,Interrupted_Reason,Tagged_By,Tag_Weight_g,Migration_Success,Recovery_Location_Known,Recovery_Time_days,Observation_Counts,Observation_Quality
B10315,Warbler,North America,Mountain,Rainy,Climate Change,-77.96650436,-91.56201963,59.87630372,-117.6286201,2572.25,61.3,45.13,2525,635,13.9,35.6,66,970.6,14.3,No,71,-70.2,Apr,Apr,13,7,GPS,Yes,144,Low,Good,Yes,Predator,Researcher_A,18.7,Failed,Yes,58,73,High
B10915,Warbler,South America,Mountain,Stormy,Avoid Predators,-33.11463339,-163.4977891,-31.86279658,-85.28936294,2044.9,61.3,50.46,3408,170,17.9,57.2,99,971.7,18.3,No,14,-74.5,May,May,8,6,Radio,No,221,Medium,Fair,Yes,Predator,Researcher_B,26.1,Successful,Yes,85,54,Moderate
B2256,Stork,Asia,Mountain,Windy,Climate Change,-77.38883172,23.74874051,-66.04091684,-127.0809056,1407.57,61.4,47.24,8317,196,0.1,36.3,81,1045.4,6,No,37,-73.3,Sep,Apr,6,2,GPS,Yes,30,High,Poor,No,Predator,Researcher_A,24.4,Failed,No,88,92,High
B1592,Goose,North America,Wetland,Clear,Climate Change,8.628244182,-130.9519613,45.69549444,138.5307773,2165.37,61.4,54.8,9485,477,18.7,21.5,93,1012.1,7.8,No,48,-72.6,Nov,Oct,5,9,GPS,Yes,204,Medium,Good,No,Storm,Researcher_B,8.9,Successful,Yes,111,9,Low
B1829,Crane,South America,Wetland,Windy,Climate Change,36.03778089,-117.0935908,-45.01613147,65.44267076,2854.15,61.4,51.08,4224,621,25.7,41.8,57,969.3,15.5,No,69,-64.1,Oct,Nov,13,1,GPS,Yes,93,Medium,Excellent,No,Predator,Researcher_C,6.3,Successful,No,43,67,Moderate
B2215,Warbler,Australia,Urban,Foggy,Avoid Predators,78.59287714,103.647064,88.07236163,-158.840111,3289.26,61.4,58.65,1161,640,16.2,36.5,49,1015.4,10.4,Yes,25,-77.2,Oct,May,6,8,Satellite,Yes,414,Medium,Good,Yes,Storm,Researcher_C,10.2,Failed,No,18,39,High
B2748,Hawk,North America,Grassland,Windy,Climate Change,-16.52897003,108.3743029,-53.00769669,-155.6185217,3026.88,61.4,48.39,3748,284,12.7,46.2,27,1024,4.5,Yes,80,-87.8,May,Jun,7,1,Satellite,No,322,Medium,Excellent,Yes,Storm,Researcher_A,28.1,Successful,Yes,96,78,Low
B2966,Swallow,Europe,Forest,Clear,Feeding,74.53154602,159.329258,-45.42123694,-15.45558578,2596.62,61.4,52.67,7586,214,19,5,46,973.7,16,Yes,75,-83.8,Apr,Nov,13,6,Radio,Yes,320,Low,Fair,No,Predator,Researcher_C,6.8,Failed,No,94,58,High
B3618,Crane,North America,Wetland,Windy,Avoid Predators,24.14924718,172.9275443,-67.25984206,117.8599722,2477.95,61.4,49.7,6749,325,20.5,54.8,74,1008.3,15.7,No,28,-103,Mar,May,13,1,GPS,Yes,65,Low,Good,Yes,Injury,Researcher_C,17.5,Failed,Yes,99,57,High
B3705,Crane,Europe,Forest,Windy,Feeding,3.063677594,89.16584834,-33.83267501,-115.4553611,3166.21,61.4,56.42,5100,415,-7.4,40.9,58,996.1,9.1,No,94,-69.6,May,Apr,10,6,Radio,Yes,201,Medium,Poor,Yes,Injury,Researcher_B,13.6,Failed,Yes,21,62,Low
B10726,Stork,South America,Wetland,Rainy,Climate Change,26.70974661,151.6289229,-74.00936772,-11.06030361,2234.04,61.4,51.89,7871,374,13.4,41.8,86,1000.6,1.5,Yes,79,-78.3,Oct,Nov,4,8,Radio,No,379,Low,Good,No,Predator,Researcher_C,29.3,Failed,No,90,97,Moderate
B1998,Stork,South America,Mountain,Windy,Breeding,-66.35417802,-161.4109005,-51.42801091,-68.45898107,2255.85,61.4,60.54,1633,288,15.6,16.9,20,989,11.1,No,58,-64.6,Apr,Dec,5,0,Satellite,Yes,156,High,Excellent,Yes,Injury,Researcher_C,21.2,Failed,Yes,49,41,High
B5588,Goose,Asia,Wetland,Foggy,Climate Change,81.57233102,-169.5075193,67.98625396,-129.500439,2154.11,61.4,43.45,7950,504,13.7,57.8,21,956.8,16.5,Yes,10,-64.3,Sep,Oct,14,1,Radio,Yes,463,Medium,Excellent,No,Injury,Researcher_B,11.4,Failed,Yes,65,72,Moderate
B6104,Swallow,Asia,Wetland,Foggy,Avoid Predators,-87.36638769,-89.36163574,29.15580113,157.0548368,2009.99,61.4,59.99,5832,615,28.3,24.4,62,980.8,19.4,Yes,72,-80.4,Sep,Mar,1,9,Radio,No,323,Medium,Poor,Yes,Predator,Researcher_B,16.1,Successful,Yes,34,77,High
B8385,Crane,North America,Coastal,Stormy,Avoid Predators,-14.37121847,-118.4733545,-85.72243649,1.054784985,2655.95,61.4,42.13,2741,848,21.4,37.6,28,970.7,20,No,11,-74.3,Apr,Nov,6,7,Satellite,Yes,75,High,Fair,No,N/A,Researcher_B,9.9,Successful,Yes,46,66,Moderate
B8901,Swallow,Africa,Coastal,Rainy,Breeding,12.47108717,-103.0598028,52.38920267,-166.3606826,2551.63,61.4,53.47,4687,430,32,1.9,48,1042.5,2.2,No,33,-73.5,Apr,Apr,8,8,Radio,Yes,280,High,Fair,No,N/A,Researcher_B,22,Failed,Yes,63,26,Moderate
B8997,Hawk,Africa,Urban,Foggy,Feeding,64.37772782,-150.9346158,-29.58394576,-4.845555716,2374.94,61.4,50.76,3435,340,22.7,0.1,50,1043.6,9.8,Yes,43,-97.8,Apr,Apr,10,7,Satellite,Yes,155,Medium,Poor,No,Predator,Researcher_C,23.5,Failed,No,23,30,High
B1134,Hawk,South America,Coastal,Stormy,Feeding,-7.994008396,175.8550393,-38.4376774,-125.1625779,3402.52,61.5,48.28,6616,726,5.5,43.6,63,1048.2,7.1,No,60,-58,Feb,Mar,2,0,Radio,Yes,417,Low,Poor,No,Lost Signal,Researcher_A,8,Failed,Yes,56,68,High
B1307,Stork,Australia,Forest,Rainy,Climate Change,85.92008092,1.647552949,83.47136015,-97.16316366,1610.17,61.5,48.91,5465,238,20.3,10.1,96,1020.9,7.1,Yes,23,-81.7,Nov,May,13,1,Radio,Yes,210,Medium,Good,No,Storm,Researcher_C,24.6,Failed,No,39,47,Moderate
B1536,Hawk,North America,Grassland,Rainy,Feeding,61.9394778,32.47368028,-34.76134296,57.76848228,2284.86,61.5,47.14,7499,663,22.5,46.5,99,957.8,2.6,Yes,48,-59,Nov,Apr,1,9,Satellite,No,183,High,Excellent,No,Predator,Researcher_A,11.7,Failed,No,11,18,Moderate
B1542,Hawk,Asia,Grassland,Foggy,Climate Change,57.39489292,121.7213869,-23.11427593,-88.27078723,1013.41,61.5,56.1,2660,504,22.5,2.9,33,1011.7,15.5,No,71,-82.1,Sep,Mar,8,8,Radio,Yes,193,Low,Poor,Yes,Predator,Researcher_C,27.8,Successful,No,119,21,Low
B2227,Crane,Asia,Wetland,Stormy,Climate Change,76.0303987,-133.1204139,40.46612375,55.32973614,1804.25,61.5,54.47,9819,197,-7,2.6,11,1036.6,4.1,No,38,-61.1,Sep,Oct,13,7,GPS,No,409,High,Excellent,No,Predator,Researcher_A,15.9,Successful,Yes,115,80,Moderate
B2443,Crane,Europe,Urban,Stormy,Feeding,-16.53984863,-15.55732678,34.40746689,48.16222538,1845.82,61.5,54.3,7757,286,31.5,19.5,52,1043.2,13.8,No,90,-88.1,May,Oct,4,0,Satellite,No,400,Medium,Fair,Yes,N/A,Researcher_A,24.3,Successful,Yes,72,72,High
B2590,Crane,South America,Urban,Stormy,Climate Change,77.88901752,46.25257259,-20.73662273,-91.5607205,2595.67,61.5,50.7,2685,315,5.8,18.4,61,1039.5,11.3,Yes,18,-71.8,Apr,Nov,4,8,Satellite,No,465,Low,Poor,Yes,Injury,Researcher_A,10,Successful,Yes,53,40,High
B2999,Goose,North America,Mountain,Windy,Feeding,-0.6022382,85.81437765,81.83436906,-117.4639056,2239.99,61.5,59.99,4044,556,-1.8,40,72,970.4,6.6,No,48,-67,Oct,May,7,3,GPS,No,182,Medium,Excellent,Yes,Storm,Researcher_C,18.5,Successful,No,62,51,Moderate
B5100,Goose,Africa,Urban,Clear,Feeding,10.23782399,179.6141374,36.81261499,-19.64752007,2377.04,61.5,55.1,9814,767,-3.6,48.2,57,1044.7,11.7,No,70,-70.1,May,Jun,13,2,GPS,No,376,Low,Excellent,No,Storm,Researcher_B,18.6,Successful,No,89,4,Moderate
B7278,Eagle,Africa,Wetland,Clear,Avoid Predators,-37.1318962,-123.7135765,-2.740257063,136.5780895,2480.04,61.5,46.31,4410,563,4.4,45.1,65,1009.1,14.2,Yes,85,-61.9,Jan,Nov,5,5,Satellite,Yes,392,Low,Good,No,Injury,Researcher_A,21.1,Failed,Yes,18,47,High
B7557,Swallow,North America,Forest,Clear,Avoid Predators,-4.679517381,139.0916772,6.13574585,-97.76575475,2513.44,61.5,50,9718,142,34.2,20.3,65,956.6,12,Yes,73,-89.3,Jan,Jun,10,6,Satellite,Yes,310,Low,Fair,Yes,Lost Signal,Researcher_C,26.5,Failed,No,53,28,High
B8075,Swallow,South America,Urban,Foggy,Breeding,-25.16903104,34.48788387,76.05880092,73.30706142,1706.43,61.5,57.64,5244,548,22.4,10,53,1001.1,7.9,Yes,15,-68.6,Nov,Nov,7,5,Radio,No,7,Low,Good,No,Storm,Researcher_B,23.1,Failed,Yes,63,10,Moderate
B6127,Eagle,South America,Urban,Rainy,Feeding,37.3988428,-105.9222106,34.76013087,154.1259809,2955.31,61.5,56.3,7595,883,8,28.6,25,968,8.6,No,79,-72.8,Jan,Dec,2,6,GPS,Yes,317,Medium,Fair,No,Lost Signal,Researcher_B,17.6,Successful,Yes,61,75,Moderate
B5759,Eagle,Asia,Wetland,Stormy,Feeding,77.23779492,-48.16339253,-34.78191909,98.05321021,2981.4,61.5,44.01,4911,238,26.3,41.1,48,1018.5,13.6,Yes,29,-70.6,Apr,Jun,6,8,Satellite,Yes,127,High,Excellent,No,Predator,Researcher_B,13.2,Successful,No,1,72,Moderate
B9920,Warbler,Europe,Grassland,Rainy,Climate Change,-80.55812914,-73.83984197,62.99539851,45.26055927,1801.36,61.5,47.38,6772,871,34,9.5,56,995.6,8,Yes,29,-69.9,Oct,Dec,5,8,Radio,No,409,High,Fair,Yes,Injury,Researcher_A,27,Failed,No,103,22,Moderate
B10299,Swallow,Africa,Forest,Clear,Breeding,88.10181247,-162.8019845,-13.15333145,-154.1226047,2412.02,61.5,49.78,5414,350,15.2,51.4,83,1044.8,16.1,Yes,69,-59.9,Sep,May,6,0,Radio,No,465,Low,Good,No,N/A,Researcher_B,23.2,Failed,No,48,50,High
B2744,Eagle,Australia,Coastal,Windy,Feeding,32.26835251,-150.9240843,-4.191945545,162.1833135,1346.19,61.6,42.83,2680,725,-8.8,12.7,75,1020,3.5,Yes,21,-59,Feb,Apr,5,9,GPS,Yes,293,Low,Poor,Yes,Storm,Researcher_A,9.5,Successful,Yes,99,27,Low
B9897,Eagle,South America,Forest,Foggy,Breeding,56.12049419,-2.481546347,89.01987646,-31.49254732,1396.48,61.6,57.48,2675,256,1.8,19.9,17,990.3,3.8,Yes,98,-66.4,Sep,Jun,11,0,Radio,No,168,Medium,Fair,Yes,Lost Signal,Researcher_C,25.9,Successful,Yes,90,68,High
B1451,Goose,Asia,Urban,Clear,Breeding,25.32073828,-140.8867225,30.25731278,-84.9465417,2773.48,61.6,40.6,1091,265,28.1,23.9,22,1042.7,8.6,Yes,60,-71.4,May,May,2,9,GPS,Yes,124,Medium,Excellent,Yes,N/A,Researcher_C,7.2,Failed,Yes,49,72,Low
B1574,Swallow,Asia,Wetland,Rainy,Feeding,17.72084586,141.9394765,-28.85258727,-152.4327778,2596.6,61.6,62.33,8855,239,8.9,52.6,83,1031.9,6.1,No,28,-69,Mar,Mar,5,9,Radio,No,466,Medium,Poor,Yes,Lost Signal,Researcher_C,22.7,Successful,Yes,59,89,Low
B1630,Hawk,Australia,Urban,Foggy,Breeding,-19.5659097,-50.06017108,-66.40092371,96.03244341,2992.39,61.6,51.34,8103,825,5.8,20.9,27,1023.5,16.7,Yes,56,-69.3,Feb,Apr,8,1,Satellite,No,293,Low,Excellent,No,N/A,Researcher_B,28.2,Failed,No,19,81,Low
B1997,Warbler,North America,Urban,Foggy,Climate Change,-14.06808571,156.0708363,66.32977341,-31.44874865,1803.37,61.6,48.86,7633,633,5.1,9.6,60,1041.1,6.6,Yes,94,-59.4,Oct,Oct,3,9,Radio,Yes,361,Medium,Excellent,No,Lost Signal,Researcher_A,16.1,Successful,No,32,68,High
B2712,Crane,Europe,Forest,Clear,Breeding,-1.225222345,157.5934812,17.09633203,-107.8118601,2504.98,61.6,47.68,6044,483,32.7,33.2,20,994.2,10.8,No,73,-53.4,Mar,May,7,3,Radio,Yes,23,Medium,Poor,No,Injury,Researcher_C,21.5,Failed,Yes,78,57,Low
B3125,Swallow,Asia,Coastal,Windy,Feeding,74.66555867,-38.07111098,50.24406444,-66.47053658,2746.53,61.6,45.06,6892,213,-7.7,4.8,69,954.5,11.9,No,21,-72.3,Feb,Oct,4,3,Radio,Yes,296,High,Poor,No,Storm,Researcher_A,5.1,Failed,No,76,50,Low
B8843,Eagle,Europe,Forest,Foggy,Avoid Predators,-2.332297015,-178.6870521,-76.11512688,-161.6812181,2202.51,61.6,43.93,5807,525,3.6,41.3,89,1029.5,17.3,Yes,64,-66.7,Mar,Dec,7,6,GPS,Yes,33,Low,Good,No,Storm,Researcher_B,22.7,Failed,No,107,71,Moderate
B4013,Warbler,Africa,Mountain,Clear,Feeding,44.69405011,-125.3766816,-19.01019163,148.0098114,2013.81,61.6,50.14,7104,758,20.5,25.2,64,979.3,14.1,Yes,10,-58.1,Apr,Apr,2,8,Radio,No,338,Low,Poor,No,Storm,Researcher_C,28.8,Failed,No,2,56,Low
B4028,Warbler,Australia,Urban,Foggy,Avoid Predators,42.66985433,-167.9641292,-36.05313957,66.96883768,2285.5,61.6,51.69,4313,360,27.1,47.2,95,990.5,5.7,No,21,-69.4,Sep,May,9,8,Satellite,No,440,High,Fair,Yes,Storm,Researcher_C,7,Successful,Yes,84,14,Moderate
B10177,Eagle,South America,Wetland,Stormy,Avoid Predators,57.83046968,-165.6894558,70.91294461,75.49150926,2320.01,61.6,44.19,4481,797,15.9,41.6,84,1020.7,17.9,Yes,83,-55.9,May,Dec,13,6,Radio,No,332,Low,Poor,Yes,Storm,Researcher_A,23.1,Failed,Yes,119,27,Low
B3947,Eagle,Asia,Wetland,Clear,Climate Change,-81.06769185,-154.2760111,-36.31781314,-37.50782331,2338.65,61.6,49.74,5946,518,2.5,8.8,14,955,18.6,No,81,-49.4,Oct,Nov,7,2,Satellite,No,172,Low,Good,No,N/A,Researcher_C,26.9,Failed,No,33,62,Moderate
B4671,Goose,Africa,Forest,Rainy,Avoid Predators,33.59679265,-28.40605771,-59.70401556,-107.0285019,1971.05,61.6,58.56,1199,300,-3.2,29.9,54,965.4,9.2,Yes,99,-68.7,Feb,Oct,12,6,Radio,Yes,301,Medium,Good,No,N/A,Researcher_B,6.1,Failed,No,35,59,High
B5427,Warbler,Africa,Mountain,Foggy,Climate Change,-29.60180322,-15.87231381,-3.620256293,-66.48208324,2759.74,61.6,49.61,3210,180,17.9,12.5,99,967.3,14,No,70,-74.8,Sep,Dec,10,6,Satellite,No,6,Medium,Good,No,Predator,Researcher_A,27.1,Failed,No,30,49,Moderate
B5523,Warbler,Australia,Urban,Stormy,Avoid Predators,-54.8193825,100.6929547,-21.61281204,114.5155575,2476.47,61.6,46.89,3569,630,27.9,26.4,86,984.7,7.3,Yes,89,-69.7,Feb,Jun,11,6,Satellite,Yes,44,Medium,Fair,No,N/A,Researcher_B,23.4,Successful,Yes,45,14,Moderate
B5932,Crane,Asia,Wetland,Stormy,Breeding,-28.10145682,-178.2300882,23.06684897,161.8221478,1447.82,61.6,57.75,7961,837,12.6,35.6,14,1016.7,10.1,No,93,-67.2,May,Oct,4,4,GPS,Yes,304,Low,Poor,No,Predator,Researcher_C,9.2,Failed,Yes,57,45,High
B6605,Warbler,North America,Urban,Windy,Feeding,-86.59786908,-115.3456987,32.81067242,-167.9606454,2387.36,61.6,58.86,1214,558,15.4,2.8,73,956.5,19.9,No,78,-64.8,Apr,Dec,8,3,Satellite,Yes,56,High,Poor,Yes,Predator,Researcher_B,13.6,Successful,Yes,44,56,Moderate
B9283,Stork,Europe,Forest,Foggy,Breeding,-35.17560038,-33.9049126,-19.92148762,-119.3024752,2724.15,61.6,51.62,3668,767,11.1,45.8,85,1020.4,15.2,Yes,33,-81.3,Feb,May,3,9,Radio,Yes,312,Medium,Excellent,Yes,Storm,Researcher_B,13.5,Successful,No,108,21,Low
B1705,Stork,South America,Grassland,Foggy,Feeding,39.61781921,-65.44857104,-28.87634935,130.0286869,2782.48,61.6,48.63,2363,818,-2.8,47.3,58,956.2,13.5,No,32,-66.8,Mar,Mar,1,1,GPS,No,7,High,Good,Yes,N/A,Researcher_A,24.1,Failed,No,65,54,Moderate
B7835,Goose,Europe,Wetland,Rainy,Avoid Predators,-88.99760509,51.3577178,-62.10384863,64.12295573,2628.18,61.6,50.12,7963,473,-7.7,44.3,32,978.2,3.3,No,43,-61.8,Jan,Oct,11,5,Radio,No,194,High,Fair,Yes,N/A,Researcher_B,30,Failed,Yes,61,66,Low
B9628,Crane,North America,Urban,Stormy,Breeding,88.29644738,100.9100723,-86.52555279,114.76005,2884.25,61.6,57.2,2522,811,-8.4,16,94,979,6.3,No,74,-63.4,Nov,Apr,1,7,Satellite,Yes,204,Medium,Excellent,Yes,N/A,Researcher_A,24.4,Successful,No,75,85,High
B10026,Goose,North America,Grassland,Clear,Feeding,-38.08685102,150.1292732,71.73677109,127.9143161,2350.5,61.6,56.95,7731,605,5.1,17.8,66,1037.5,19.4,No,74,-60.9,Oct,Nov,8,0,GPS,No,308,Low,Excellent,No,Storm,Researcher_C,10.6,Successful,No,64,73,High
B10989,Warbler,Europe,Urban,Clear,Breeding,9.118628347,36.22701689,-75.07656049,158.6026656,2919.14,61.6,51.34,8342,850,-4.4,55.4,29,983.9,3.8,Yes,61,-68,Sep,Dec,12,1,Satellite,No,455,High,Good,Yes,Predator,Researcher_C,12.3,Failed,Yes,35,66,Moderate
B1093,Goose,South America,Forest,Stormy,Avoid Predators,-73.01521651,-92.47970265,58.65616687,-30.00470413,1841.55,61.7,54.73,7741,101,-4.3,21.3,28,998.3,9.6,Yes,24,-62.6,Sep,Apr,4,3,Satellite,Yes,55,Medium,Fair,No,Predator,Researcher_A,28.4,Failed,No,84,52,High
B1618,Swallow,South America,Coastal,Clear,Feeding,13.16497615,-94.89564006,-17.49670709,48.5848734,2831.56,61.7,57.78,2539,271,19.7,11,20,1015.4,1.8,Yes,82,-76.2,Feb,Apr,7,2,GPS,No,39,Low,Fair,Yes,Injury,Researcher_A,20.5,Successful,No,7,72,Moderate
B1835,Swallow,Europe,Wetland,Windy,Avoid Predators,-57.2208744,-122.7416657,81.82884484,-153.0137679,2955.57,61.7,44.92,9720,827,29.8,20.9,98,979.8,9.9,Yes,44,-70.7,Oct,Dec,5,1,Satellite,No,373,Medium,Fair,No,Injury,Researcher_C,22.1,Failed,No,36,59,Low
B4797,Eagle,Australia,Forest,Rainy,Avoid Predators,22.84272958,23.57391154,-1.793010246,78.60830014,1856.57,61.7,43.29,7964,761,23.8,51.5,33,1023.2,18.1,Yes,67,-75.5,Nov,May,1,4,GPS,No,452,High,Good,Yes,Lost Signal,Researcher_A,7.8,Failed,No,32,47,Low
B1958,Goose,Australia,Wetland,Windy,Feeding,-26.38633964,-118.3279945,34.77816375,105.2619517,1957.7,61.7,42.56,3775,497,10.6,13.8,49,1043.4,11,Yes,44,-65.1,Jan,Apr,9,5,GPS,No,198,Medium,Good,Yes,N/A,Researcher_A,17.1,Successful,No,40,13,Low
B1990,Crane,North America,Mountain,Rainy,Avoid Predators,-15.89622759,1.257510806,-72.77321049,107.8867088,2070.29,61.7,56.94,3058,334,4.3,2.4,49,978.3,6,Yes,90,-67.4,Sep,Oct,2,6,Radio,No,44,High,Fair,Yes,N/A,Researcher_C,17.7,Failed,No,29,36,Low
B8521,Eagle,South America,Wetland,Stormy,Feeding,-22.06408899,-63.17712769,-42.39081029,-136.7516018,1996.59,61.7,54.46,2045,130,34.5,54.5,29,1002.8,6.8,No,61,-80,Nov,Oct,12,8,GPS,Yes,488,High,Fair,Yes,N/A,Researcher_A,20,Failed,Yes,96,66,Low
B2510,Crane,North America,Mountain,Clear,Climate Change,-57.14692383,-71.45042352,-49.16242018,132.7225364,2163.06,61.7,56.7,6671,598,2.8,7.4,10,1026,17.2,No,54,-66.2,Feb,Oct,14,5,Radio,Yes,123,High,Good,Yes,N/A,Researcher_C,9,Failed,No,32,43,High
B2779,Goose,North America,Coastal,Stormy,Climate Change,-32.81623151,-13.28282479,78.55820921,114.9805602,1825.73,61.7,61.51,8205,543,-7.9,4,70,1011.5,19.1,Yes,44,-73.1,Jan,May,14,5,Satellite,Yes,356,High,Excellent,Yes,N/A,Researcher_B,5.8,Failed,No,89,70,Moderate
B2953,Crane,Australia,Coastal,Clear,Feeding,-39.03278939,-149.3450588,47.01792348,-96.27471177,2640.57,61.7,50.9,5844,209,3.5,11.9,46,1017.3,9.8,No,54,-82.1,Sep,Oct,1,6,Satellite,No,88,Medium,Good,Yes,Predator,Researcher_A,23.4,Successful,Yes,98,42,High
B3341,Swallow,Australia,Urban,Stormy,Breeding,-43.30174933,-110.0011762,71.7762778,-144.7093022,3089.35,61.7,45.58,3420,593,11.4,10.2,73,1021.3,10,No,98,-78.5,Feb,May,9,1,Radio,No,313,High,Excellent,Yes,Storm,Researcher_A,8.9,Failed,Yes,17,95,High
B4561,Swallow,Africa,Mountain,Clear,Breeding,36.91447054,66.24401178,4.019370871,140.1445643,3239.56,61.7,30.43,5992,525,12.4,0.8,62,994.2,18.8,No,43,-78,Oct,Oct,2,0,Radio,Yes,357,Medium,Poor,No,Injury,Researcher_C,15.3,Successful,No,6,47,High
B2131,Stork,Asia,Wetland,Windy,Breeding,-73.76113267,168.6029745,17.84649951,93.49393422,2386.08,61.7,53.01,1207,494,31,34.8,99,1005.9,3.8,Yes,99,-60.3,Apr,Dec,14,3,Satellite,Yes,496,Medium,Fair,No,Predator,Researcher_B,20.9,Failed,Yes,64,49,Moderate
B4985,Warbler,Africa,Urban,Foggy,Feeding,4.119172497,-106.4074354,46.52440105,59.87397653,2053.82,61.7,52.13,3840,245,7.7,27.4,30,1032.5,13.4,Yes,41,-57.2,Jan,Mar,10,4,Radio,Yes,67,Low,Poor,Yes,Predator,Researcher_A,15.6,Failed,Yes,27,72,Low
B7581,Stork,South America,Urban,Rainy,Breeding,72.81178917,-26.93694362,-87.71422378,45.42852427,2460.38,61.7,56.67,3526,659,-2,21.3,65,1009.5,3.7,Yes,25,-74.9,Mar,May,6,7,Satellite,Yes,319,Medium,Poor,Yes,N/A,Researcher_B,11.6,Successful,Yes,79,72,Moderate
B5721,Goose,Europe,Forest,Rainy,Climate Change,-74.92154401,-19.88419764,47.10599008,-60.74963373,2545.36,61.7,41.52,9786,290,27,21.6,53,970.6,19.3,No,61,-69.8,May,May,8,3,Satellite,Yes,337,High,Fair,Yes,Predator,Researcher_A,18.6,Successful,Yes,59,17,Moderate
B6287,Swallow,Europe,Mountain,Stormy,Feeding,79.05044067,-99.04067652,-48.21188148,-174.0090504,2590.37,61.7,45.79,1189,226,23.4,1.6,96,979.4,17.8,No,50,-84.7,Feb,Dec,10,8,Radio,Yes,7,Low,Poor,Yes,N/A,Researcher_C,15.9,Failed,Yes,25,53,Low
B6487,Swallow,Asia,Mountain,Rainy,Feeding,83.80998941,-91.81172955,-37.47850031,48.87173693,2002.88,61.7,52.55,7968,164,24.2,23.6,46,971.2,10.2,No,66,-71.2,Jan,Oct,14,6,GPS,No,188,Low,Fair,Yes,Predator,Researcher_A,9.1,Successful,Yes,31,58,High
B5440,Stork,North America,Coastal,Rainy,Feeding,-68.54286048,-100.3174373,49.48273176,16.56283872,2701.58,61.7,45.06,7180,544,-8.7,44.1,79,1032,2.1,Yes,36,-79.8,Jan,Apr,10,7,GPS,Yes,403,High,Fair,No,Injury,Researcher_C,16.3,Failed,No,4,98,Low
B6409,Stork,Asia,Urban,Stormy,Avoid Predators,-84.45975275,-139.7519245,-5.842245209,-40.09944109,2759.87,61.7,68.48,5279,501,-4.6,27,35,993.5,14.9,Yes,96,-63.6,May,Nov,9,0,Radio,No,303,Medium,Poor,Yes,Injury,Researcher_C,27.1,Successful,Yes,26,70,Low
B9416,Goose,South America,Coastal,Rainy,Avoid Predators,80.36363078,-84.6499911,51.68392397,-135.2049767,2660.25,61.7,53.8,2158,324,18.3,8.6,51,969.1,9.1,Yes,61,-76.5,Feb,Oct,11,6,Radio,Yes,156,Low,Poor,No,Storm,Researcher_B,26.4,Failed,No,43,51,Moderate
B3522,Stork,Africa,Urban,Rainy,Breeding,-28.80487745,69.99663859,11.49230112,24.99988213,3093.45,61.7,49.55,5103,327,30.8,1.5,47,989.6,3.5,Yes,50,-85.2,Sep,May,12,0,GPS,Yes,231,Low,Excellent,No,N/A,Researcher_C,25,Successful,Yes,35,77,High
B9757,Goose,Asia,Coastal,Rainy,Breeding,-14.1891741,50.67490804,65.66834886,156.0580629,1932.96,61.7,51.23,1857,846,6.5,9.8,90,964,1.8,Yes,18,-75.9,Sep,Dec,12,5,Satellite,No,44,Medium,Fair,Yes,Storm,Researcher_C,22.2,Successful,Yes,114,42,High
B9936,Goose,Africa,Wetland,Windy,Climate Change,-74.11162132,105.7212174,71.43114513,-24.48036272,2555.08,61.7,59.27,6530,605,7.1,52,74,1005,3.2,No,95,-75.5,Apr,May,5,3,Satellite,No,406,High,Poor,Yes,Storm,Researcher_A,8,Failed,No,77,8,High
B10409,Crane,Asia,Coastal,Stormy,Climate Change,-74.85627817,-106.4966427,39.48230856,140.6668478,3050.99,61.7,46.22,2222,699,15.3,1.8,66,954.2,8.1,Yes,31,-75.3,Apr,Apr,5,6,Radio,Yes,82,High,Excellent,No,Predator,Researcher_B,14.3,Successful,Yes,16,51,High
B10458,Warbler,Europe,Wetland,Foggy,Feeding,-0.24412484,-39.31200579,-51.86256079,-152.4433591,2143.46,61.7,52.17,6718,596,-4.3,59.9,63,996.8,14.2,No,21,-73.9,May,Mar,7,0,GPS,Yes,268,Low,Fair,Yes,Storm,Researcher_B,13.1,Failed,Yes,85,12,Low
B7123,Eagle,Asia,Grassland,Windy,Avoid Predators,7.786956479,145.0834946,17.99003426,-62.08909642,3648.73,61.7,51.98,8472,251,14.8,18.8,64,1034.2,4.4,No,51,-75.6,Nov,Dec,8,5,Radio,Yes,352,Medium,Fair,Yes,Predator,Researcher_B,23.7,Failed,Yes,100,87,High
B8863,Stork,Europe,Grassland,Foggy,Avoid Predators,66.62840357,-47.04495125,60.96189958,-69.55639718,1875.33,61.8,47,9388,764,2.9,58.7,51,977.6,18.1,Yes,35,-73.5,May,May,4,1,Satellite,No,162,Low,Excellent,No,Injury,Researcher_A,15.2,Successful,No,76,14,Moderate
